Symbol,Time,Open,High,Low,Last,Change,Volume,Open Int
ESH20,12/31/2019 11:02,3217.25,3217.5,3216.5,3216.5,-0.75,1517,N/A
ESH20,12/31/2019 11:01,3217.5,3217.75,3217.25,3217.25,-0.5,1390,N/A
ESH20,12/31/2019 11:00,3217.5,3218,3216.75,3217.75,0,2560,N/A
ESH20,12/31/2019 10:59,3217.25,3217.75,3217.25,3217.75,0.5,1050,N/A
ESH20,12/31/2019 10:58,3217.5,3217.5,3217,3217.25,-0.25,1355,N/A
ESH20,12/31/2019 10:57,3217.5,3217.5,3217,3217.5,0,2418,N/A
ESH20,12/31/2019 10:56,3218,3218.25,3217.25,3217.5,-0.25,2207,N/A
ESH20,12/31/2019 10:55,3218,3218.25,3217.75,3217.75,-0.25,1064,N/A
ESH20,12/31/2019 10:54,3218.75,3219.25,3218,3218,-0.75,1888,N/A
ESH20,12/31/2019 10:53,3219.25,3219.25,3218.75,3218.75,-0.25,1009,N/A
ESH20,12/31/2019 10:52,3218.75,3219.25,3218.75,3219,0.25,1152,N/A
ESH20,12/31/2019 10:51,3219.5,3219.5,3218.75,3218.75,-0.5,710,N/A
ESH20,12/31/2019 10:50,3219,3219.5,3218.75,3219.25,0.25,1642,N/A
ESH20,12/31/2019 10:49,3219,3219.5,3219,3219,0,988,N/A
ESH20,12/31/2019 10:48,3219.5,3219.75,3219,3219,-0.5,1895,N/A
ESH20,12/31/2019 10:47,3220,3220.25,3219.25,3219.5,-0.25,2519,N/A
ESH20,12/31/2019 10:46,3218.75,3220.25,3218.5,3219.75,1.25,5385,N/A
ESH20,12/31/2019 10:45,3217.75,3218.75,3217.75,3218.5,0.75,3629,N/A
ESH20,12/31/2019 10:44,3216.75,3217.75,3216.75,3217.75,1,1706,N/A
ESH20,12/31/2019 10:43,3216.75,3217.25,3216.5,3216.75,0,2961,N/A
ESH20,12/31/2019 10:42,3216,3217,3216,3216.75,1,2616,N/A
ESH20,12/31/2019 10:41,3215.75,3216,3215.75,3215.75,0,998,N/A
ESH20,12/31/2019 10:40,3216.25,3216.5,3215.75,3215.75,-0.75,1708,N/A
ESH20,12/31/2019 10:39,3215.75,3216.5,3215.5,3216.5,0.75,1493,N/A
ESH20,12/31/2019 10:38,3215.75,3216,3215.75,3215.75,0,650,N/A
ESH20,12/31/2019 10:37,3216.25,3216.25,3215.5,3215.75,-0.25,1735,N/A
ESH20,12/31/2019 10:36,3215.5,3216.5,3215.5,3216,0.5,1828,N/A
ESH20,12/31/2019 10:35,3215.25,3215.75,3215.25,3215.5,0.25,1157,N/A
ESH20,12/31/2019 10:34,3214.5,3215.5,3214.25,3215.25,0.75,2405,N/A
ESH20,12/31/2019 10:33,3215,3215.25,3214.5,3214.5,-0.75,1992,N/A
ESH20,12/31/2019 10:32,3215.5,3215.75,3215,3215.25,-0.25,2551,N/A
ESH20,12/31/2019 10:31,3216,3216,3215.25,3215.5,-0.25,2315,N/A
ESH20,12/31/2019 10:30,3216.5,3216.5,3215.5,3215.75,-0.5,2051,N/A
ESH20,12/31/2019 10:29,3216.5,3216.75,3216.25,3216.25,-0.25,714,N/A
ESH20,12/31/2019 10:28,3216.75,3216.75,3216.25,3216.5,0,1687,N/A
ESH20,12/31/2019 10:27,3217,3217,3216.5,3216.5,-0.5,691,N/A
ESH20,12/31/2019 10:26,3217,3217.25,3216.75,3217,0.25,665,N/A
ESH20,12/31/2019 10:25,3217.25,3217.75,3216.5,3216.75,-0.25,1648,N/A
ESH20,12/31/2019 10:24,3217.25,3217.5,3217,3217,-0.25,938,N/A
ESH20,12/31/2019 10:23,3217,3217.5,3216.75,3217.25,0,950,N/A
ESH20,12/31/2019 10:22,3217.75,3217.75,3216.75,3217.25,-0.5,1327,N/A
ESH20,12/31/2019 10:21,3217.75,3218,3217.25,3217.75,0,1509,N/A
ESH20,12/31/2019 10:20,3218.25,3218.5,3217.75,3217.75,-0.5,1121,N/A
ESH20,12/31/2019 10:19,3217.75,3218.5,3217.5,3218.25,0.5,1890,N/A
ESH20,12/31/2019 10:18,3217,3217.75,3217,3217.75,0.75,801,N/A
ESH20,12/31/2019 10:17,3216.5,3217.25,3216.25,3217,0.25,1882,N/A
ESH20,12/31/2019 10:16,3217,3217,3216.5,3216.75,-0.25,952,N/A
ESH20,12/31/2019 10:15,3217.25,3217.75,3217,3217,-0.25,1347,N/A
ESH20,12/31/2019 10:14,3217.25,3217.75,3217,3217.25,0.25,1362,N/A
ESH20,12/31/2019 10:13,3217.75,3218,3216.75,3217,-0.75,2487,N/A
ESH20,12/31/2019 10:12,3218,3218,3217,3217.75,0,1725,N/A
ESH20,12/31/2019 10:11,3217.25,3218.25,3217.25,3217.75,0.25,1770,N/A
ESH20,12/31/2019 10:10,3217.25,3217.5,3217,3217.5,0.25,818,N/A
ESH20,12/31/2019 10:09,3217.5,3217.5,3217.25,3217.25,-0.25,272,N/A
ESH20,12/31/2019 10:08,3217.25,3217.75,3217,3217.5,0.25,1815,N/A
ESH20,12/31/2019 10:07,3217.75,3218,3217.25,3217.25,-0.75,1477,N/A
ESH20,12/31/2019 10:06,3218.25,3218.75,3217.5,3218,-0.5,2199,N/A
ESH20,12/31/2019 10:05,3218,3218.5,3217.5,3218.5,0.75,2645,N/A
ESH20,12/31/2019 10:04,3217,3217.75,3216.5,3217.75,0.75,2241,N/A
ESH20,12/31/2019 10:03,3217,3217.25,3216.25,3217,0,1745,N/A
ESH20,12/31/2019 10:02,3217.5,3217.75,3216.25,3217,-0.75,4004,N/A
ESH20,12/31/2019 10:01,3216.75,3217.75,3216.5,3217.75,0.75,2563,N/A
ESH20,12/31/2019 10:00,3215.75,3217,3215.25,3217,1.5,2417,N/A
ESH20,12/31/2019 9:59,3216.5,3216.5,3215.5,3215.5,-1,2060,N/A
ESH20,12/31/2019 9:58,3216.75,3216.75,3216,3216.5,-0.25,1533,N/A
ESH20,12/31/2019 9:57,3216.5,3217,3216.5,3216.75,0.5,1177,N/A
ESH20,12/31/2019 9:56,3216,3216.25,3215.75,3216.25,0.25,1432,N/A
ESH20,12/31/2019 9:55,3217.25,3218,3215.75,3216,-1.25,4851,N/A
ESH20,12/31/2019 9:54,3216.5,3217.25,3216.25,3217.25,0.5,2164,N/A
ESH20,12/31/2019 9:53,3215.75,3217,3215.5,3216.75,1,1734,N/A
ESH20,12/31/2019 9:52,3216,3216.25,3215.5,3215.75,-0.25,1952,N/A
ESH20,12/31/2019 9:51,3216.25,3216.5,3216,3216,-0.25,1052,N/A
ESH20,12/31/2019 9:50,3217.25,3217.25,3216,3216.25,-0.75,3004,N/A
ESH20,12/31/2019 9:49,3217,3217.75,3216.5,3217,0.25,2309,N/A
ESH20,12/31/2019 9:48,3218,3218,3216.75,3216.75,-1,2141,N/A
ESH20,12/31/2019 9:47,3217.75,3218.25,3217.5,3217.75,0,1616,N/A
ESH20,12/31/2019 9:46,3217.25,3218.75,3217.25,3217.75,0.25,2879,N/A
ESH20,12/31/2019 9:45,3217.75,3218,3216.75,3217.5,-0.5,4132,N/A
ESH20,12/31/2019 9:44,3218.5,3218.75,3217.5,3218,-0.5,1127,N/A
ESH20,12/31/2019 9:43,3218.75,3218.75,3217.75,3218.5,-0.25,1754,N/A
ESH20,12/31/2019 9:42,3218,3219,3217.5,3218.75,0.5,2763,N/A
ESH20,12/31/2019 9:41,3219,3219.25,3218,3218.25,-0.75,1482,N/A
ESH20,12/31/2019 9:40,3219.25,3219.5,3218.75,3219,-0.25,2398,N/A
ESH20,12/31/2019 9:39,3219.25,3220,3219.25,3219.25,-0.25,2044,N/A
ESH20,12/31/2019 9:38,3220,3220,3219,3219.5,-0.5,1141,N/A
ESH20,12/31/2019 9:37,3219.75,3220.25,3219.5,3220,0.25,1926,N/A
ESH20,12/31/2019 9:36,3219.5,3220.25,3219.25,3219.75,0.25,2851,N/A
ESH20,12/31/2019 9:35,3218,3219.75,3218,3219.5,1.25,3634,N/A
ESH20,12/31/2019 9:34,3218.5,3218.5,3218,3218.25,-0.25,1472,N/A
ESH20,12/31/2019 9:33,3218.75,3218.75,3217.75,3218.5,0,2025,N/A
ESH20,12/31/2019 9:32,3217.5,3218.75,3217.5,3218.5,1,2447,N/A
ESH20,12/31/2019 9:31,3218.75,3219,3217.25,3217.5,-1.5,3577,N/A
ESH20,12/31/2019 9:30,3219.25,3219.75,3218,3219,-0.25,4823,N/A
ESH20,12/31/2019 9:29,3219.75,3220,3219,3219.25,-0.5,2851,N/A
ESH20,12/31/2019 9:28,3220.5,3220.75,3219.25,3219.75,-1,5313,N/A
ESH20,12/31/2019 9:27,3221.5,3221.75,3220.75,3220.75,-0.75,1774,N/A
ESH20,12/31/2019 9:26,3221.5,3222,3221.25,3221.5,-0.25,1709,N/A
ESH20,12/31/2019 9:25,3222,3222,3221.5,3221.75,0,1642,N/A
ESH20,12/31/2019 9:24,3222.5,3222.75,3221.75,3221.75,-0.5,1586,N/A
ESH20,12/31/2019 9:23,3222.75,3222.75,3222,3222.25,-0.25,1547,N/A
ESH20,12/31/2019 9:22,3221.5,3222.75,3221.5,3222.5,1,963,N/A
ESH20,12/31/2019 9:21,3221.75,3222.25,3221.5,3221.5,-0.25,1416,N/A
ESH20,12/31/2019 9:20,3222.5,3222.75,3221.75,3221.75,-0.75,2401,N/A
ESH20,12/31/2019 9:19,3223,3223.25,3222.5,3222.5,-0.25,1154,N/A
ESH20,12/31/2019 9:18,3223,3223.25,3222.75,3222.75,-0.25,934,N/A
ESH20,12/31/2019 9:17,3222.75,3223.25,3222.5,3223,0.25,1428,N/A
ESH20,12/31/2019 9:16,3223,3223,3222.75,3222.75,-0.25,1221,N/A
ESH20,12/31/2019 9:15,3222.5,3223,3222,3223,0.75,1805,N/A
ESH20,12/31/2019 9:14,3221.75,3222.5,3221,3222.25,0.5,2514,N/A
ESH20,12/31/2019 9:13,3222.5,3222.75,3221.5,3221.75,-1,1909,N/A
ESH20,12/31/2019 9:12,3222.5,3223.25,3222.25,3222.75,0.25,2334,N/A
ESH20,12/31/2019 9:11,3222.5,3222.75,3222,3222.5,0,2528,N/A
ESH20,12/31/2019 9:10,3222.75,3223.25,3222.25,3222.5,-0.25,1980,N/A
ESH20,12/31/2019 9:09,3222.75,3223.25,3222.25,3222.75,0,3932,N/A
ESH20,12/31/2019 9:08,3221.25,3223,3221,3222.75,1.5,3876,N/A
ESH20,12/31/2019 9:07,3220.5,3221.25,3220.25,3221.25,1,2646,N/A
ESH20,12/31/2019 9:06,3221.5,3221.5,3219.75,3220.25,-1.25,3699,N/A
ESH20,12/31/2019 9:05,3222,3222.5,3221,3221.5,-0.5,3663,N/A
ESH20,12/31/2019 9:04,3221.5,3222.25,3221.25,3222,0.5,3358,N/A
ESH20,12/31/2019 9:03,3222,3222.75,3221.5,3221.5,-0.25,3614,N/A
ESH20,12/31/2019 9:02,3223.25,3223.25,3221.25,3221.75,-1.25,6099,N/A
ESH20,12/31/2019 9:01,3224.25,3224.75,3222.75,3223,-1,3400,N/A
ESH20,12/31/2019 9:00,3224.25,3225,3223.25,3224,0,2960,N/A
ESH20,12/31/2019 8:59,3224.25,3224.5,3224,3224,-0.25,1024,N/A
ESH20,12/31/2019 8:58,3224.75,3224.75,3224.25,3224.25,-0.25,1870,N/A
ESH20,12/31/2019 8:57,3224,3224.75,3223.75,3224.5,0.5,1930,N/A
ESH20,12/31/2019 8:56,3223.25,3224.25,3223.25,3224,0.75,2092,N/A
ESH20,12/31/2019 8:55,3224,3224,3223.25,3223.25,-0.75,2391,N/A
ESH20,12/31/2019 8:54,3224.75,3224.75,3224,3224,-0.5,1219,N/A
ESH20,12/31/2019 8:53,3224.5,3224.75,3224,3224.5,0,2444,N/A
ESH20,12/31/2019 8:52,3224.5,3225.25,3224.25,3224.5,0.25,2705,N/A
ESH20,12/31/2019 8:51,3225,3225,3224.25,3224.25,-0.5,3544,N/A
ESH20,12/31/2019 8:50,3226.25,3226.5,3224.75,3224.75,-1.25,5202,N/A
ESH20,12/31/2019 8:49,3225.25,3226.75,3225,3226,0.75,4067,N/A
ESH20,12/31/2019 8:48,3225,3225.25,3224.5,3225.25,0.25,3037,N/A
ESH20,12/31/2019 8:47,3223.75,3225.25,3223.5,3225,1,2611,N/A
ESH20,12/31/2019 8:46,3223.5,3224.25,3223.25,3224,0.5,2875,N/A
ESH20,12/31/2019 8:45,3223,3224.25,3222.75,3223.5,0.5,3041,N/A
ESH20,12/31/2019 8:44,3222.75,3223.5,3222.75,3223,0.25,2139,N/A
ESH20,12/31/2019 8:43,3224,3224,3222.5,3222.75,-1,3688,N/A
ESH20,12/31/2019 8:42,3223,3224,3222.75,3223.75,0.75,3042,N/A
ESH20,12/31/2019 8:41,3222.5,3223.25,3222.25,3223,0.5,2778,N/A
ESH20,12/31/2019 8:40,3223.5,3224.25,3222.25,3222.5,-0.75,3593,N/A
ESH20,12/31/2019 8:39,3224,3224.25,3223.25,3223.25,-0.5,2302,N/A
ESH20,12/31/2019 8:38,3222.75,3225,3222.75,3223.75,1,5043,N/A
ESH20,12/31/2019 8:37,3223.75,3224,3222.5,3222.75,-1,5716,N/A
ESH20,12/31/2019 8:36,3222,3224,3221.75,3223.75,1.75,5416,N/A
ESH20,12/31/2019 8:35,3219.5,3222.75,3219.5,3222,2.5,9741,N/A
ESH20,12/31/2019 8:34,3220,3220.75,3219,3219.5,-0.25,6871,N/A
ESH20,12/31/2019 8:33,3221.25,3222,3219.75,3219.75,-1.5,11170,N/A
ESH20,12/31/2019 8:32,3215.25,3221.5,3215,3221.25,6.25,15703,N/A
ESH20,12/31/2019 8:31,3214,3215,3213,3215,1,10437,N/A
ESH20,12/31/2019 8:30,3216.75,3217,3214,3214,-3,16116,N/A
ESH20,12/31/2019 8:29,3215.5,3217,3215.5,3217,1.5,2003,N/A
ESH20,12/31/2019 8:28,3215.75,3216.25,3215.5,3215.5,-0.25,1826,N/A
ESH20,12/31/2019 8:27,3216.75,3216.75,3215.75,3215.75,-1,1863,N/A
ESH20,12/31/2019 8:26,3216.75,3217,3216.75,3216.75,-0.25,442,N/A
ESH20,12/31/2019 8:25,3217,3217.25,3216.75,3217,-0.25,337,N/A
ESH20,12/31/2019 8:24,3217,3217.25,3217,3217.25,0.5,414,N/A
ESH20,12/31/2019 8:23,3217,3217.25,3216.75,3216.75,-0.25,151,N/A
ESH20,12/31/2019 8:22,3217.25,3217.25,3216.75,3217,-0.25,292,N/A
ESH20,12/31/2019 8:21,3216.75,3217.25,3216.75,3217.25,0.5,323,N/A
ESH20,12/31/2019 8:20,3216.75,3217,3216.5,3216.75,0,218,N/A
ESH20,12/31/2019 8:19,3217,3217.5,3216.75,3216.75,-0.25,572,N/A
ESH20,12/31/2019 8:18,3217.25,3217.25,3216.5,3217,-0.25,387,N/A
ESH20,12/31/2019 8:17,3216.75,3217.5,3216.25,3217.25,0.5,1105,N/A
ESH20,12/31/2019 8:16,3217.5,3218,3216.75,3216.75,-0.75,2461,N/A
ESH20,12/31/2019 8:15,3217.5,3217.75,3217.25,3217.5,-0.25,169,N/A
ESH20,12/31/2019 8:14,3217.5,3217.75,3217.25,3217.75,0.25,150,N/A
ESH20,12/31/2019 8:13,3217.5,3217.5,3217.25,3217.5,0,145,N/A
ESH20,12/31/2019 8:12,3217.5,3217.5,3217.25,3217.5,-0.25,219,N/A
ESH20,12/31/2019 8:11,3217.75,3218.25,3217.75,3217.75,0,473,N/A
ESH20,12/31/2019 8:10,3217.25,3218,3217,3217.75,0.5,381,N/A
ESH20,12/31/2019 8:09,3217.5,3217.75,3217.25,3217.25,0,175,N/A
ESH20,12/31/2019 8:08,3217,3217.25,3217,3217.25,0.25,177,N/A
ESH20,12/31/2019 8:07,3216.75,3217,3216.75,3217,0.25,161,N/A
ESH20,12/31/2019 8:06,3217.5,3217.75,3216.75,3216.75,-0.75,455,N/A
ESH20,12/31/2019 8:05,3217.5,3217.75,3217.25,3217.5,0,206,N/A
ESH20,12/31/2019 8:04,3216.5,3217.75,3216.5,3217.5,1,600,N/A
ESH20,12/31/2019 8:03,3216.5,3217,3216.25,3216.5,0,1364,N/A
ESH20,12/31/2019 8:02,3217.5,3217.75,3216.25,3216.5,-0.75,850,N/A
ESH20,12/31/2019 8:01,3217.75,3217.75,3217.25,3217.25,-0.5,337,N/A
ESH20,12/31/2019 8:00,3217.5,3218.25,3217.25,3217.75,0,292,N/A
ESH20,12/31/2019 7:59,3217.75,3218,3217.5,3217.75,0,279,N/A
ESH20,12/31/2019 7:58,3217.5,3218,3217.5,3217.75,0.5,364,N/A
ESH20,12/31/2019 7:57,3217.5,3217.75,3217,3217.25,-0.25,975,N/A
ESH20,12/31/2019 7:56,3218.25,3218.25,3217.5,3217.5,-0.75,526,N/A
ESH20,12/31/2019 7:55,3218.5,3219,3218,3218.25,-0.5,481,N/A
ESH20,12/31/2019 7:54,3218.25,3219.25,3218,3218.75,0.5,894,N/A
ESH20,12/31/2019 7:53,3218,3218.25,3217.75,3218.25,0.5,405,N/A
ESH20,12/31/2019 7:52,3218,3218.25,3217.75,3217.75,-0.25,770,N/A
ESH20,12/31/2019 7:51,3218.75,3218.75,3216.75,3218,-1,2350,N/A
ESH20,12/31/2019 7:50,3219,3219.5,3218.75,3219,0,992,N/A
ESH20,12/31/2019 7:49,3217.75,3219,3217.75,3219,1.25,1155,N/A
ESH20,12/31/2019 7:48,3219.75,3219.75,3217.75,3217.75,-1.75,1486,N/A
ESH20,12/31/2019 7:47,3220,3220.25,3218.75,3219.5,-0.75,1234,N/A
ESH20,12/31/2019 7:46,3220.5,3220.5,3220.25,3220.25,-0.25,122,N/A
ESH20,12/31/2019 7:45,3220.5,3220.5,3220,3220.5,0,521,N/A
ESH20,12/31/2019 7:44,3221,3221,3220.25,3220.5,-0.25,436,N/A
ESH20,12/31/2019 7:43,3220.75,3221.25,3220.5,3220.75,0,595,N/A
ESH20,12/31/2019 7:42,3221,3221.25,3220.75,3220.75,-0.25,249,N/A
ESH20,12/31/2019 7:41,3221.25,3221.5,3221,3221,-0.5,124,N/A
ESH20,12/31/2019 7:40,3221.25,3221.5,3221,3221.5,0.25,542,N/A
ESH20,12/31/2019 7:39,3221,3221.5,3221,3221.25,0,274,N/A
ESH20,12/31/2019 7:38,3221.5,3221.75,3220.75,3221.25,-0.5,592,N/A
ESH20,12/31/2019 7:37,3221.75,3221.75,3221.5,3221.75,0.25,104,N/A
ESH20,12/31/2019 7:36,3222,3222,3221.5,3221.5,-0.5,266,N/A
ESH20,12/31/2019 7:35,3221.75,3222,3221.75,3222,0.25,141,N/A
ESH20,12/31/2019 7:34,3222.25,3222.25,3221.5,3221.75,-0.5,316,N/A
ESH20,12/31/2019 7:33,3222,3222.25,3222,3222.25,0.25,306,N/A
ESH20,12/31/2019 7:32,3222,3222.25,3221.75,3222,0,374,N/A
ESH20,12/31/2019 7:31,3222.75,3222.75,3222,3222,-0.75,250,N/A
ESH20,12/31/2019 7:30,3222.5,3223,3222.5,3222.75,0,208,N/A
ESH20,12/31/2019 7:29,3222.5,3222.75,3222.25,3222.75,0.25,178,N/A
ESH20,12/31/2019 7:28,3222.5,3222.75,3222.5,3222.5,0,202,N/A
ESH20,12/31/2019 7:27,3223,3223,3222.5,3222.5,-0.5,222,N/A
ESH20,12/31/2019 7:26,3223.25,3223.25,3222.75,3223,0,110,N/A
ESH20,12/31/2019 7:25,3222.25,3223,3222.25,3223,0.75,337,N/A
ESH20,12/31/2019 7:24,3222.5,3222.5,3222,3222.25,-0.25,136,N/A
ESH20,12/31/2019 7:23,3222.5,3222.75,3222.25,3222.5,0,194,N/A
ESH20,12/31/2019 7:22,3223.25,3223.25,3222.5,3222.5,-0.75,160,N/A
ESH20,12/31/2019 7:21,3223.25,3223.5,3223,3223.25,0.25,198,N/A
ESH20,12/31/2019 7:20,3222.5,3223,3222.25,3223,0.5,416,N/A
ESH20,12/31/2019 7:19,3222.25,3223,3222.25,3222.5,0,328,N/A
ESH20,12/31/2019 7:18,3222.25,3222.75,3222.25,3222.5,0.25,276,N/A
ESH20,12/31/2019 7:17,3222.5,3222.5,3221.25,3222.25,0,1157,N/A
ESH20,12/31/2019 7:16,3222.75,3222.75,3222.25,3222.25,-0.5,332,N/A
ESH20,12/31/2019 7:15,3223.25,3223.25,3222.5,3222.75,-0.5,109,N/A
ESH20,12/31/2019 7:14,3223.5,3223.5,3223,3223.25,0,317,N/A
ESH20,12/31/2019 7:13,3223.5,3223.5,3223.25,3223.25,0,90,N/A
ESH20,12/31/2019 7:12,3223.75,3223.75,3223.25,3223.25,-0.5,261,N/A
ESH20,12/31/2019 7:11,3224,3224,3223.75,3223.75,-0.25,209,N/A
ESH20,12/31/2019 7:10,3224.5,3224.5,3223.75,3224,-0.5,772,N/A
ESH20,12/31/2019 7:09,3223,3224.5,3223,3224.5,1.5,1023,N/A
ESH20,12/31/2019 7:08,3223.25,3223.25,3222.75,3223,-0.25,288,N/A
ESH20,12/31/2019 7:07,3223,3223.5,3222.75,3223.25,0.25,422,N/A
ESH20,12/31/2019 7:06,3222.75,3223.25,3222.75,3223,0.25,180,N/A
ESH20,12/31/2019 7:05,3222.75,3223,3222.75,3222.75,0,381,N/A
ESH20,12/31/2019 7:04,3223.25,3223.25,3222.75,3222.75,-0.25,289,N/A
ESH20,12/31/2019 7:03,3222.75,3223.75,3222.75,3223,0.5,1493,N/A
ESH20,12/31/2019 7:02,3222,3222.75,3222,3222.5,0.75,934,N/A
ESH20,12/31/2019 7:01,3221.5,3222,3221.25,3221.75,0.25,679,N/A
ESH20,12/31/2019 7:00,3220.25,3221.75,3219.75,3221.5,1,1275,N/A
ESH20,12/31/2019 6:59,3220.75,3220.75,3220.25,3220.5,-0.25,335,N/A
ESH20,12/31/2019 6:58,3221,3221.25,3220.5,3220.75,-0.25,164,N/A
ESH20,12/31/2019 6:57,3221.25,3221.25,3221,3221,0,67,N/A
ESH20,12/31/2019 6:56,3221.25,3221.5,3221,3221,-0.5,98,N/A
ESH20,12/31/2019 6:55,3221,3221.75,3221,3221.5,0.5,266,N/A
ESH20,12/31/2019 6:54,3221.25,3221.25,3220.75,3221,0,158,N/A
ESH20,12/31/2019 6:53,3220.75,3221.25,3220.5,3221,0.25,403,N/A
ESH20,12/31/2019 6:52,3219.75,3220.75,3219.75,3220.75,1,561,N/A
ESH20,12/31/2019 6:51,3220.75,3220.75,3219.75,3219.75,-0.75,422,N/A
ESH20,12/31/2019 6:50,3220.5,3220.75,3220.5,3220.5,0,86,N/A
ESH20,12/31/2019 6:49,3221.25,3221.25,3220.5,3220.5,-0.5,242,N/A
ESH20,12/31/2019 6:48,3221.25,3221.25,3221,3221,-0.25,170,N/A
ESH20,12/31/2019 6:47,3221.25,3221.5,3221.25,3221.25,0,278,N/A
ESH20,12/31/2019 6:46,3221.5,3221.75,3221.25,3221.25,-0.5,155,N/A
ESH20,12/31/2019 6:45,3221.75,3222,3221.5,3221.75,0,232,N/A
ESH20,12/31/2019 6:44,3221.75,3222,3221.75,3221.75,0,34,N/A
ESH20,12/31/2019 6:43,3221.25,3222,3221.25,3221.75,0.5,258,N/A
ESH20,12/31/2019 6:42,3221.5,3221.75,3221.25,3221.25,-0.25,143,N/A
ESH20,12/31/2019 6:41,3221.75,3222,3221.5,3221.5,-0.25,160,N/A
ESH20,12/31/2019 6:40,3222,3222.25,3221.75,3221.75,-0.5,159,N/A
ESH20,12/31/2019 6:39,3222.25,3222.25,3222,3222.25,0,266,N/A
ESH20,12/31/2019 6:38,3222.5,3222.5,3222.25,3222.25,-0.25,19,N/A
ESH20,12/31/2019 6:37,3222.75,3222.75,3222.5,3222.5,-0.25,177,N/A
ESH20,12/31/2019 6:36,3222.25,3222.75,3222.25,3222.75,0.25,236,N/A
ESH20,12/31/2019 6:35,3222.5,3222.75,3222.25,3222.5,0,159,N/A
ESH20,12/31/2019 6:34,3222.75,3222.75,3222.25,3222.5,-0.25,236,N/A
ESH20,12/31/2019 6:33,3223,3223.25,3222.75,3222.75,-0.5,143,N/A
ESH20,12/31/2019 6:32,3223,3223.5,3223,3223.25,0,200,N/A
ESH20,12/31/2019 6:31,3223,3223.25,3223,3223.25,0.25,214,N/A
ESH20,12/31/2019 6:30,3223,3223,3222.75,3223,0,196,N/A
ESH20,12/31/2019 6:29,3222.25,3223,3222.25,3223,0.75,178,N/A
ESH20,12/31/2019 6:28,3222.25,3222.25,3222,3222.25,0,83,N/A
ESH20,12/31/2019 6:27,3222.25,3222.25,3221.75,3222.25,0,123,N/A
ESH20,12/31/2019 6:26,3222,3222.25,3221.75,3222.25,0.25,162,N/A
ESH20,12/31/2019 6:25,3221.5,3222,3221.5,3222,0.5,62,N/A
ESH20,12/31/2019 6:24,3221.25,3221.75,3221.25,3221.5,0.25,224,N/A
ESH20,12/31/2019 6:23,3221,3221.5,3221,3221.25,0.25,291,N/A
ESH20,12/31/2019 6:22,3220.5,3221.5,3220.5,3221,0.5,436,N/A
ESH20,12/31/2019 6:21,3221.5,3221.5,3220.5,3220.5,-0.75,319,N/A
ESH20,12/31/2019 6:20,3221.5,3221.5,3221.25,3221.25,-0.25,198,N/A
ESH20,12/31/2019 6:19,3221.5,3221.75,3221.5,3221.5,0,192,N/A
ESH20,12/31/2019 6:18,3220.5,3221.5,3220.25,3221.5,1,421,N/A
ESH20,12/31/2019 6:17,3221,3221.25,3220.5,3220.5,-0.5,282,N/A
ESH20,12/31/2019 6:16,3221.75,3221.75,3221,3221,-0.75,469,N/A
ESH20,12/31/2019 6:15,3221.75,3222,3221.75,3221.75,0,174,N/A
ESH20,12/31/2019 6:14,3222.5,3222.5,3221.5,3221.75,-0.5,304,N/A
ESH20,12/31/2019 6:13,3222.5,3222.5,3222.25,3222.25,-0.25,20,N/A
ESH20,12/31/2019 6:12,3222.5,3222.75,3222.25,3222.5,0,139,N/A
ESH20,12/31/2019 6:11,3223,3223,3222.5,3222.5,-0.5,271,N/A
ESH20,12/31/2019 6:10,3222,3223,3221.75,3223,1,438,N/A
ESH20,12/31/2019 6:09,3221.5,3222,3221.5,3222,0.5,199,N/A
ESH20,12/31/2019 6:08,3221.75,3221.75,3221,3221.5,0,671,N/A
ESH20,12/31/2019 6:07,3223.5,3223.5,3221.5,3221.5,-2,1594,N/A
ESH20,12/31/2019 6:06,3224,3224,3223.5,3223.5,-0.25,106,N/A
ESH20,12/31/2019 6:05,3224,3224,3223.75,3223.75,-0.25,201,N/A
ESH20,12/31/2019 6:04,3224.25,3224.25,3224,3224,-0.25,52,N/A
ESH20,12/31/2019 6:03,3224.75,3224.75,3224.25,3224.25,-0.25,157,N/A
ESH20,12/31/2019 6:02,3224.5,3224.75,3224.5,3224.5,0,33,N/A
ESH20,12/31/2019 6:01,3224.5,3224.75,3224.25,3224.5,0,224,N/A
ESH20,12/31/2019 6:00,3224,3224.75,3224,3224.5,0.75,263,N/A
ESH20,12/31/2019 5:59,3223.75,3224,3223.75,3223.75,0,207,N/A
ESH20,12/31/2019 5:58,3223.75,3224,3223.75,3223.75,-0.25,34,N/A
ESH20,12/31/2019 5:57,3224,3224,3223.25,3224,0,367,N/A
ESH20,12/31/2019 5:56,3223.75,3224.25,3223.75,3224,0.25,150,N/A
ESH20,12/31/2019 5:55,3224.25,3224.5,3223.75,3223.75,-0.5,287,N/A
ESH20,12/31/2019 5:54,3224.75,3224.75,3224,3224.25,-0.5,147,N/A
ESH20,12/31/2019 5:53,3224.75,3224.75,3224.5,3224.75,-0.25,88,N/A
ESH20,12/31/2019 5:52,3225.25,3225.25,3224.75,3225,-0.25,160,N/A
ESH20,12/31/2019 5:51,3225.25,3225.25,3225.25,3225.25,0.25,45,N/A
ESH20,12/31/2019 5:50,3225,3225,3224.75,3225,0.25,27,N/A
