symbol,timestamp,tradingDay,open,high,low,close,volume
ESH20,2020-02-11T09:57:00-06:00,2/11/2020,3369.75,3370,3369,3369,2738
ESH20,2020-02-11T09:58:00-06:00,2/11/2020,3369,3369.5,3368.75,3369.5,2383
ESH20,2020-02-11T09:59:00-06:00,2/11/2020,3369.5,3370.25,3369,3370,3005
ESH20,2020-02-11T10:00:00-06:00,2/11/2020,3370,3370.25,3369.5,3370,2042
ESH20,2020-02-11T10:01:00-06:00,2/11/2020,3370,3371.5,3370,3370.75,4518
ESH20,2020-02-11T10:02:00-06:00,2/11/2020,3371,3371.5,3370.25,3371.5,2880
ESH20,2020-02-11T10:03:00-06:00,2/11/2020,3371.5,3371.5,3369.75,3370.5,3544
ESH20,2020-02-11T10:04:00-06:00,2/11/2020,3370.5,3370.75,3369.5,3369.75,1415
ESH20,2020-02-11T10:05:00-06:00,2/11/2020,3369.75,3370.25,3369.25,3369.75,2784
ESH20,2020-02-11T10:06:00-06:00,2/11/2020,3369.75,3370.75,3369,3370.5,4583
ESH20,2020-02-11T10:07:00-06:00,2/11/2020,3370.5,3370.5,3369.5,3370.25,2574
ESH20,2020-02-11T10:08:00-06:00,2/11/2020,3370.25,3370.5,3369.25,3370.5,2437
ESH20,2020-02-11T10:09:00-06:00,2/11/2020,3370.5,3370.5,3369.5,3370,2103
ESH20,2020-02-11T10:10:00-06:00,2/11/2020,3370,3370.75,3368.75,3368.75,3865
ESH20,2020-02-11T10:11:00-06:00,2/11/2020,3369,3369.25,3368.25,3368.75,3007
ESH20,2020-02-11T10:12:00-06:00,2/11/2020,3369,3369.5,3368.5,3369,2749
ESH20,2020-02-11T10:13:00-06:00,2/11/2020,3369,3369.5,3368.5,3369.25,1779
ESH20,2020-02-11T10:14:00-06:00,2/11/2020,3369.25,3369.5,3368.25,3368.5,2946
ESH20,2020-02-11T10:15:00-06:00,2/11/2020,3368.5,3369,3368,3368.25,3210
ESH20,2020-02-11T10:16:00-06:00,2/11/2020,3368.5,3368.5,3367.5,3368.25,4529
ESH20,2020-02-11T10:17:00-06:00,2/11/2020,3368.5,3370,3368,3369.75,4148
ESH20,2020-02-11T10:18:00-06:00,2/11/2020,3369.75,3370.75,3369.5,3370.5,4318
ESH20,2020-02-11T10:19:00-06:00,2/11/2020,3370.25,3370.5,3369.75,3370,2144
ESH20,2020-02-11T10:20:00-06:00,2/11/2020,3370,3370.25,3368.75,3369.25,2255
ESH20,2020-02-11T10:21:00-06:00,2/11/2020,3369.25,3369.25,3368.5,3368.5,2072
ESH20,2020-02-11T10:22:00-06:00,2/11/2020,3368.75,3368.75,3367.75,3367.75,1089
ESH20,2020-02-11T10:23:00-06:00,2/11/2020,3368,3368.5,3367.75,3368.25,2082
ESH20,2020-02-11T10:24:00-06:00,2/11/2020,3368.5,3368.5,3366.75,3367.75,3790
ESH20,2020-02-11T10:25:00-06:00,2/11/2020,3368,3368.25,3366.75,3367.25,3688
ESH20,2020-02-11T10:26:00-06:00,2/11/2020,3367,3368,3367,3367.75,1476
ESH20,2020-02-11T10:27:00-06:00,2/11/2020,3367.75,3367.75,3366.75,3367.25,2070
ESH20,2020-02-11T10:28:00-06:00,2/11/2020,3367.25,3367.5,3366.75,3367,1958
ESH20,2020-02-11T10:29:00-06:00,2/11/2020,3367,3367.5,3366.75,3367,2564
ESH20,2020-02-11T10:30:00-06:00,2/11/2020,3367.25,3367.5,3366.5,3366.5,1821
ESH20,2020-02-11T10:31:00-06:00,2/11/2020,3366.5,3366.75,3365.25,3365.75,6192
ESH20,2020-02-11T10:32:00-06:00,2/11/2020,3366,3366,3364.75,3365,4695
ESH20,2020-02-11T10:33:00-06:00,2/11/2020,3365.25,3365.75,3363,3363,7718
ESH20,2020-02-11T10:34:00-06:00,2/11/2020,3363.25,3364,3362.25,3363.5,6307
ESH20,2020-02-11T10:35:00-06:00,2/11/2020,3363.5,3364.75,3363,3364.25,5119
ESH20,2020-02-11T10:36:00-06:00,2/11/2020,3364,3364,3362.25,3362.75,5476
ESH20,2020-02-11T10:37:00-06:00,2/11/2020,3362.75,3363.25,3362,3362.25,4884
ESH20,2020-02-11T10:38:00-06:00,2/11/2020,3362.25,3362.5,3361.25,3361.5,7447
ESH20,2020-02-11T10:39:00-06:00,2/11/2020,3361.5,3362.25,3361,3361.75,5197
ESH20,2020-02-11T10:40:00-06:00,2/11/2020,3361.5,3362,3360.5,3361,4256
ESH20,2020-02-11T10:41:00-06:00,2/11/2020,3361,3362.25,3360.75,3361.25,5178
ESH20,2020-02-11T10:42:00-06:00,2/11/2020,3361.25,3363.5,3361,3363.5,4408
ESH20,2020-02-11T10:43:00-06:00,2/11/2020,3363.25,3364.75,3363,3364.25,5690
ESH20,2020-02-11T10:44:00-06:00,2/11/2020,3364,3365.25,3363.75,3365,5090
ESH20,2020-02-11T10:45:00-06:00,2/11/2020,3365,3365,3364,3364.25,3031
ESH20,2020-02-11T10:46:00-06:00,2/11/2020,3364,3364.75,3363.75,3364.5,1910
ESH20,2020-02-11T10:47:00-06:00,2/11/2020,3364.5,3365,3364,3365,2102
ESH20,2020-02-11T10:48:00-06:00,2/11/2020,3365,3365.75,3365,3365.25,2448
ESH20,2020-02-11T10:49:00-06:00,2/11/2020,3365.25,3365.75,3365,3365.5,1168
ESH20,2020-02-11T10:50:00-06:00,2/11/2020,3365.75,3365.75,3364.5,3364.5,2598
ESH20,2020-02-11T10:51:00-06:00,2/11/2020,3364.5,3365.75,3364.25,3365.75,1729
ESH20,2020-02-11T10:52:00-06:00,2/11/2020,3365.5,3365.5,3364.75,3365.25,1934
ESH20,2020-02-11T10:53:00-06:00,2/11/2020,3365.25,3365.5,3364.5,3364.75,1418
ESH20,2020-02-11T10:54:00-06:00,2/11/2020,3364.75,3364.75,3363.5,3364.25,2689
ESH20,2020-02-11T10:55:00-06:00,2/11/2020,3364.25,3365.25,3363.25,3363.25,2631
ESH20,2020-02-11T10:56:00-06:00,2/11/2020,3363.25,3363.5,3362.75,3363.25,2365
ESH20,2020-02-11T10:57:00-06:00,2/11/2020,3363,3364,3362.75,3363,1933
ESH20,2020-02-11T10:58:00-06:00,2/11/2020,3363.25,3363.5,3362.5,3362.75,1527
ESH20,2020-02-11T10:59:00-06:00,2/11/2020,3362.5,3363.25,3361.75,3362.75,2599
ESH20,2020-02-11T11:00:00-06:00,2/11/2020,3363,3363.5,3361.75,3363.5,2859
ESH20,2020-02-11T11:01:00-06:00,2/11/2020,3363.5,3364.5,3363.5,3364,2022
ESH20,2020-02-11T11:02:00-06:00,2/11/2020,3364.25,3364.75,3364,3364.5,1916
ESH20,2020-02-11T11:03:00-06:00,2/11/2020,3364.75,3365,3364.25,3364.5,1169
ESH20,2020-02-11T11:04:00-06:00,2/11/2020,3364.5,3364.5,3362.75,3364,2419
ESH20,2020-02-11T11:05:00-06:00,2/11/2020,3364,3364,3362.75,3363.25,1335
ESH20,2020-02-11T11:06:00-06:00,2/11/2020,3363.5,3363.5,3362.75,3363.5,1811
ESH20,2020-02-11T11:07:00-06:00,2/11/2020,3363.5,3364,3362.5,3364,1510
ESH20,2020-02-11T11:08:00-06:00,2/11/2020,3364,3364.75,3363.75,3363.75,1913
ESH20,2020-02-11T11:09:00-06:00,2/11/2020,3364,3364,3363,3363.25,1270
ESH20,2020-02-11T11:10:00-06:00,2/11/2020,3363.25,3364.25,3362.5,3363.75,1536
ESH20,2020-02-11T11:11:00-06:00,2/11/2020,3364,3364.25,3363.5,3364,936
ESH20,2020-02-11T11:12:00-06:00,2/11/2020,3364.25,3364.25,3363.75,3364.25,1421
ESH20,2020-02-11T11:13:00-06:00,2/11/2020,3364.25,3364.5,3363.25,3364,1491
ESH20,2020-02-11T11:14:00-06:00,2/11/2020,3364.25,3364.25,3363.5,3363.75,1904
ESH20,2020-02-11T11:15:00-06:00,2/11/2020,3363.75,3364.75,3363.5,3364.75,1042
ESH20,2020-02-11T11:16:00-06:00,2/11/2020,3364.75,3365.75,3364.75,3365.75,2793
ESH20,2020-02-11T11:17:00-06:00,2/11/2020,3365.75,3366.5,3365.25,3366,3508
ESH20,2020-02-11T11:18:00-06:00,2/11/2020,3366,3366.5,3365.75,3366.25,1652
ESH20,2020-02-11T11:19:00-06:00,2/11/2020,3366.5,3366.5,3365.75,3366.5,922
ESH20,2020-02-11T11:20:00-06:00,2/11/2020,3366.75,3366.75,3366,3366.25,1223
ESH20,2020-02-11T11:21:00-06:00,2/11/2020,3366.5,3366.5,3365.25,3365.75,1350
ESH20,2020-02-11T11:22:00-06:00,2/11/2020,3366,3366,3365.5,3365.5,636
ESH20,2020-02-11T11:23:00-06:00,2/11/2020,3365.75,3366,3365.25,3365.25,769
ESH20,2020-02-11T11:24:00-06:00,2/11/2020,3365.5,3365.5,3365,3365.25,735
ESH20,2020-02-11T11:25:00-06:00,2/11/2020,3365.5,3366,3365.5,3365.75,1455
ESH20,2020-02-11T11:26:00-06:00,2/11/2020,3365.75,3365.75,3365.5,3365.75,1069
ESH20,2020-02-11T11:27:00-06:00,2/11/2020,3365.75,3366.25,3365.5,3366,590
ESH20,2020-02-11T11:28:00-06:00,2/11/2020,3366,3366.25,3365.5,3365.5,1278
ESH20,2020-02-11T11:29:00-06:00,2/11/2020,3365.75,3365.75,3365.25,3365.25,650
ESH20,2020-02-11T11:30:00-06:00,2/11/2020,3365.5,3365.75,3364.5,3364.5,1647
ESH20,2020-02-11T11:31:00-06:00,2/11/2020,3364.5,3365.75,3364.25,3365.5,1351
ESH20,2020-02-11T11:32:00-06:00,2/11/2020,3365.75,3366,3365.5,3366,1186
ESH20,2020-02-11T11:33:00-06:00,2/11/2020,3366,3366.5,3365.75,3366.25,1742
ESH20,2020-02-11T11:34:00-06:00,2/11/2020,3366.5,3366.75,3365.5,3365.75,1086
ESH20,2020-02-11T11:35:00-06:00,2/11/2020,3366,3366,3365.5,3365.75,618
ESH20,2020-02-11T11:36:00-06:00,2/11/2020,3365.75,3365.75,3364.75,3364.75,1443
ESH20,2020-02-11T11:37:00-06:00,2/11/2020,3365,3365.75,3364.75,3365,1104
ESH20,2020-02-11T11:38:00-06:00,2/11/2020,3365,3365.75,3364.75,3365.75,1118
ESH20,2020-02-11T11:39:00-06:00,2/11/2020,3365.75,3366,3365.25,3366,1249
ESH20,2020-02-11T11:40:00-06:00,2/11/2020,3366,3366.5,3365.75,3366.25,1713
ESH20,2020-02-11T11:41:00-06:00,2/11/2020,3366.5,3366.5,3365.5,3365.75,1266
ESH20,2020-02-11T11:42:00-06:00,2/11/2020,3366,3366,3364.75,3364.75,1047
ESH20,2020-02-11T11:43:00-06:00,2/11/2020,3365,3366.25,3365,3366,1114
ESH20,2020-02-11T11:44:00-06:00,2/11/2020,3366,3366.25,3365.25,3365.5,981
ESH20,2020-02-11T11:45:00-06:00,2/11/2020,3365.5,3365.5,3364.5,3365,1556
ESH20,2020-02-11T11:46:00-06:00,2/11/2020,3365.25,3365.25,3364.75,3364.75,263
ESH20,2020-02-11T11:47:00-06:00,2/11/2020,3365,3365.25,3364.25,3364.5,884
ESH20,2020-02-11T11:48:00-06:00,2/11/2020,3364.75,3365,3364.25,3365,604
ESH20,2020-02-11T11:49:00-06:00,2/11/2020,3365,3365,3364.25,3364.25,306
ESH20,2020-02-11T11:50:00-06:00,2/11/2020,3364.5,3364.75,3364.25,3364.5,460
ESH20,2020-02-11T11:51:00-06:00,2/11/2020,3364.5,3365,3364.25,3364.5,1089
ESH20,2020-02-11T11:52:00-06:00,2/11/2020,3364.5,3364.75,3364.25,3364.5,1403
ESH20,2020-02-11T11:53:00-06:00,2/11/2020,3364.75,3365.5,3364.5,3365.5,673
ESH20,2020-02-11T11:54:00-06:00,2/11/2020,3365.5,3366,3365.25,3365.75,1727
ESH20,2020-02-11T11:55:00-06:00,2/11/2020,3366,3366.25,3365.5,3365.5,1360
ESH20,2020-02-11T11:56:00-06:00,2/11/2020,3365.75,3366.25,3365.5,3366.25,925
ESH20,2020-02-11T11:57:00-06:00,2/11/2020,3366.25,3366.25,3366,3366,714
ESH20,2020-02-11T11:58:00-06:00,2/11/2020,3366.25,3367,3366,3367,1326
ESH20,2020-02-11T11:59:00-06:00,2/11/2020,3367,3367.25,3366.75,3367.25,1375
ESH20,2020-02-11T12:00:00-06:00,2/11/2020,3367.25,3367.25,3366.5,3366.5,1578
ESH20,2020-02-11T12:01:00-06:00,2/11/2020,3366.75,3367.25,3366.5,3367,836
ESH20,2020-02-11T12:02:00-06:00,2/11/2020,3367.25,3368,3366.75,3367.75,1889
ESH20,2020-02-11T12:03:00-06:00,2/11/2020,3367.5,3368.5,3367.5,3368.5,1530
ESH20,2020-02-11T12:04:00-06:00,2/11/2020,3368.5,3368.75,3368,3368.25,993
ESH20,2020-02-11T12:05:00-06:00,2/11/2020,3368.25,3368.25,3367.75,3368.25,977
ESH20,2020-02-11T12:06:00-06:00,2/11/2020,3368.25,3368.5,3367.75,3368.5,1866
ESH20,2020-02-11T12:07:00-06:00,2/11/2020,3368.5,3368.75,3368.25,3368.5,1156
ESH20,2020-02-11T12:08:00-06:00,2/11/2020,3368.5,3369.25,3368.25,3369,2462
ESH20,2020-02-11T12:09:00-06:00,2/11/2020,3369,3369,3368.25,3368.5,1423
ESH20,2020-02-11T12:10:00-06:00,2/11/2020,3368.25,3368.5,3368,3368,410
ESH20,2020-02-11T12:11:00-06:00,2/11/2020,3368.25,3368.25,3367.75,3368,1029
ESH20,2020-02-11T12:12:00-06:00,2/11/2020,3367.75,3368.25,3367.75,3368,1355
ESH20,2020-02-11T12:13:00-06:00,2/11/2020,3368,3368.5,3368,3368.25,799
ESH20,2020-02-11T12:14:00-06:00,2/11/2020,3368,3368.5,3368,3368,584
ESH20,2020-02-11T12:15:00-06:00,2/11/2020,3368,3368.25,3367.75,3368,494
ESH20,2020-02-11T12:16:00-06:00,2/11/2020,3368.25,3368.25,3367.5,3367.5,1153
ESH20,2020-02-11T12:17:00-06:00,2/11/2020,3367.5,3368,3367,3367.25,1417
ESH20,2020-02-11T12:18:00-06:00,2/11/2020,3367.5,3368,3367.25,3367.75,1292
ESH20,2020-02-11T12:19:00-06:00,2/11/2020,3367.75,3367.75,3367.25,3367.25,774
ESH20,2020-02-11T12:20:00-06:00,2/11/2020,3367.5,3367.75,3366.75,3366.75,1368
ESH20,2020-02-11T12:21:00-06:00,2/11/2020,3366.75,3367.25,3366,3366.5,2151
ESH20,2020-02-11T12:22:00-06:00,2/11/2020,3366.25,3366.5,3365.75,3366,1190
ESH20,2020-02-11T12:23:00-06:00,2/11/2020,3366,3366.5,3366,3366.25,1030
ESH20,2020-02-11T12:24:00-06:00,2/11/2020,3366.25,3366.5,3365.75,3366,1026
ESH20,2020-02-11T12:25:00-06:00,2/11/2020,3365.75,3366.25,3365.5,3366,845
ESH20,2020-02-11T12:26:00-06:00,2/11/2020,3366.25,3367,3366,3367,1083
ESH20,2020-02-11T12:27:00-06:00,2/11/2020,3367,3367,3366.5,3366.75,382
ESH20,2020-02-11T12:28:00-06:00,2/11/2020,3367,3367,3366.25,3366.75,609
ESH20,2020-02-11T12:29:00-06:00,2/11/2020,3366.75,3366.75,3366,3366.5,880
ESH20,2020-02-11T12:30:00-06:00,2/11/2020,3366.5,3366.75,3366.25,3366.75,669
ESH20,2020-02-11T12:31:00-06:00,2/11/2020,3367,3367.75,3366.75,3367.75,1723
ESH20,2020-02-11T12:32:00-06:00,2/11/2020,3367.75,3367.75,3367,3367.25,950
ESH20,2020-02-11T12:33:00-06:00,2/11/2020,3367.25,3367.5,3365.75,3366,973
ESH20,2020-02-11T12:34:00-06:00,2/11/2020,3366,3366.25,3365.5,3365.5,1344
ESH20,2020-02-11T12:35:00-06:00,2/11/2020,3365.5,3367,3365.5,3366.75,1512
ESH20,2020-02-11T12:36:00-06:00,2/11/2020,3366.75,3367,3366.5,3366.5,570
ESH20,2020-02-11T12:37:00-06:00,2/11/2020,3366.75,3366.75,3365.5,3366,1069
ESH20,2020-02-11T12:38:00-06:00,2/11/2020,3366,3366,3365.5,3366,551
ESH20,2020-02-11T12:39:00-06:00,2/11/2020,3365.75,3366,3365,3365,1510
ESH20,2020-02-11T12:40:00-06:00,2/11/2020,3365.25,3366.25,3365,3365.75,1585
ESH20,2020-02-11T12:41:00-06:00,2/11/2020,3365.75,3366,3365.5,3366,663
ESH20,2020-02-11T12:42:00-06:00,2/11/2020,3365.75,3366,3365.75,3365.75,1164
ESH20,2020-02-11T12:43:00-06:00,2/11/2020,3365.75,3366,3365.5,3366,807
ESH20,2020-02-11T12:44:00-06:00,2/11/2020,3366,3366.25,3365.5,3366.25,813
ESH20,2020-02-11T12:45:00-06:00,2/11/2020,3366,3366,3365.5,3366,792
ESH20,2020-02-11T12:46:00-06:00,2/11/2020,3366,3366.25,3365.5,3365.5,1392
ESH20,2020-02-11T12:47:00-06:00,2/11/2020,3365.5,3366,3365.5,3365.5,458
ESH20,2020-02-11T12:48:00-06:00,2/11/2020,3365.75,3365.75,3364.75,3365,1070
ESH20,2020-02-11T12:49:00-06:00,2/11/2020,3365,3365.25,3364.75,3364.75,927
ESH20,2020-02-11T12:50:00-06:00,2/11/2020,3364.75,3365,3363.5,3363.75,1888
ESH20,2020-02-11T12:51:00-06:00,2/11/2020,3363.75,3363.75,3363.25,3363.25,1772
ESH20,2020-02-11T12:52:00-06:00,2/11/2020,3363,3363,3362.25,3362.5,3987
ESH20,2020-02-11T12:53:00-06:00,2/11/2020,3362.5,3362.75,3361.75,3361.75,2341
ESH20,2020-02-11T12:54:00-06:00,2/11/2020,3361.75,3362,3360.5,3360.5,2775
ESH20,2020-02-11T12:55:00-06:00,2/11/2020,3360.5,3362.25,3360.5,3362,2984
ESH20,2020-02-11T12:56:00-06:00,2/11/2020,3362,3363,3361.75,3363,2967
ESH20,2020-02-11T12:57:00-06:00,2/11/2020,3363,3363,3362.5,3363,1102
ESH20,2020-02-11T12:58:00-06:00,2/11/2020,3362.75,3363.5,3362.75,3363.25,1688
ESH20,2020-02-11T12:59:00-06:00,2/11/2020,3363.25,3363.5,3362.5,3363,2732
ESH20,2020-02-11T13:00:00-06:00,2/11/2020,3362.75,3363.75,3362.5,3363.5,2023
ESH20,2020-02-11T13:01:00-06:00,2/11/2020,3363.5,3363.5,3362.5,3362.5,686
ESH20,2020-02-11T13:02:00-06:00,2/11/2020,3362.75,3362.75,3361.75,3361.75,2361
ESH20,2020-02-11T13:03:00-06:00,2/11/2020,3361.75,3361.75,3359.75,3360.25,6370
ESH20,2020-02-11T13:04:00-06:00,2/11/2020,3360.25,3360.75,3359.5,3360,2890
ESH20,2020-02-11T13:05:00-06:00,2/11/2020,3360,3361.25,3359.5,3359.75,2990
ESH20,2020-02-11T13:06:00-06:00,2/11/2020,3359.75,3360,3359,3359.5,2609
ESH20,2020-02-11T13:07:00-06:00,2/11/2020,3359.5,3359.75,3358.75,3358.75,2195
ESH20,2020-02-11T13:08:00-06:00,2/11/2020,3358.75,3359.75,3358.5,3359.5,2644
ESH20,2020-02-11T13:09:00-06:00,2/11/2020,3359.5,3361,3359.25,3361,3736
ESH20,2020-02-11T13:10:00-06:00,2/11/2020,3361,3361.5,3360.25,3361.25,3028
ESH20,2020-02-11T13:11:00-06:00,2/11/2020,3361.25,3362,3361.25,3362,2287
ESH20,2020-02-11T13:12:00-06:00,2/11/2020,3362,3362.5,3361.5,3361.5,1677
ESH20,2020-02-11T13:13:00-06:00,2/11/2020,3361.5,3361.75,3361,3361.5,1106
ESH20,2020-02-11T13:14:00-06:00,2/11/2020,3361.25,3361.5,3360.25,3360.5,2326
ESH20,2020-02-11T13:15:00-06:00,2/11/2020,3360.5,3361,3359.75,3359.75,1433
ESH20,2020-02-11T13:16:00-06:00,2/11/2020,3360,3361.5,3359.5,3361,3312
ESH20,2020-02-11T13:17:00-06:00,2/11/2020,3361,3362.25,3360.25,3360.5,2724
ESH20,2020-02-11T13:18:00-06:00,2/11/2020,3360.5,3360.5,3359.5,3359.75,2580
ESH20,2020-02-11T13:19:00-06:00,2/11/2020,3359.75,3360,3359.5,3359.5,1781
ESH20,2020-02-11T13:20:00-06:00,2/11/2020,3359.75,3360.5,3359.5,3359.75,2434
ESH20,2020-02-11T13:21:00-06:00,2/11/2020,3359.5,3359.75,3358.75,3358.75,3187
ESH20,2020-02-11T13:22:00-06:00,2/11/2020,3358.75,3358.75,3357.25,3357.75,7128
ESH20,2020-02-11T13:23:00-06:00,2/11/2020,3358,3358,3357.25,3357.75,3229
ESH20,2020-02-11T13:24:00-06:00,2/11/2020,3357.75,3359,3357.25,3358.25,3194
ESH20,2020-02-11T13:25:00-06:00,2/11/2020,3358.25,3359.75,3357.75,3359.5,2505
ESH20,2020-02-11T13:26:00-06:00,2/11/2020,3359.75,3360,3358.5,3358.5,2645
ESH20,2020-02-11T13:27:00-06:00,2/11/2020,3358.5,3358.75,3357.75,3357.75,1776
ESH20,2020-02-11T13:28:00-06:00,2/11/2020,3357.75,3359.75,3357.75,3359,2811
ESH20,2020-02-11T13:29:00-06:00,2/11/2020,3359,3360.25,3358.25,3360,3445
ESH20,2020-02-11T13:30:00-06:00,2/11/2020,3360.25,3361.25,3359.25,3361,3500
ESH20,2020-02-11T13:31:00-06:00,2/11/2020,3361,3361,3360.25,3360.25,1947
ESH20,2020-02-11T13:32:00-06:00,2/11/2020,3360.5,3360.75,3359.25,3360.5,2386
ESH20,2020-02-11T13:33:00-06:00,2/11/2020,3360.75,3361.75,3360.25,3361.75,2826
ESH20,2020-02-11T13:34:00-06:00,2/11/2020,3361.5,3361.75,3361,3361.5,3246
ESH20,2020-02-11T13:35:00-06:00,2/11/2020,3361.5,3362,3361,3362,1777
ESH20,2020-02-11T13:36:00-06:00,2/11/2020,3361.75,3362.5,3361.5,3362.5,2487
ESH20,2020-02-11T13:37:00-06:00,2/11/2020,3362.5,3362.75,3361.75,3361.75,1014
ESH20,2020-02-11T13:38:00-06:00,2/11/2020,3362,3362.25,3361.5,3362,1274
ESH20,2020-02-11T13:39:00-06:00,2/11/2020,3362,3362.25,3361.25,3362,2398
ESH20,2020-02-11T13:40:00-06:00,2/11/2020,3362,3362.25,3361.25,3361.5,1361
ESH20,2020-02-11T13:41:00-06:00,2/11/2020,3361.75,3361.75,3361,3361,1258
ESH20,2020-02-11T13:42:00-06:00,2/11/2020,3361,3362.5,3360.5,3362.5,1851
ESH20,2020-02-11T13:43:00-06:00,2/11/2020,3362.5,3363,3362,3362.25,3238
ESH20,2020-02-11T13:44:00-06:00,2/11/2020,3362.25,3363.5,3362,3363,2814
ESH20,2020-02-11T13:45:00-06:00,2/11/2020,3363,3363,3361.75,3361.75,3660
ESH20,2020-02-11T13:46:00-06:00,2/11/2020,3361.75,3362.25,3361.5,3362,1844
ESH20,2020-02-11T13:47:00-06:00,2/11/2020,3362.25,3362.5,3361.75,3362,1755
ESH20,2020-02-11T13:48:00-06:00,2/11/2020,3362.25,3362.75,3362,3362.75,1724
ESH20,2020-02-11T13:49:00-06:00,2/11/2020,3362.5,3363,3362.5,3362.75,1606
ESH20,2020-02-11T13:50:00-06:00,2/11/2020,3363,3363.25,3362.75,3363,1505
ESH20,2020-02-11T13:51:00-06:00,2/11/2020,3363,3363.5,3362.5,3363,1096
ESH20,2020-02-11T13:52:00-06:00,2/11/2020,3363.25,3363.25,3361.5,3361.5,1104
ESH20,2020-02-11T13:53:00-06:00,2/11/2020,3361.75,3362,3361,3362,2444
ESH20,2020-02-11T13:54:00-06:00,2/11/2020,3362,3362,3361.25,3361.75,1059
ESH20,2020-02-11T13:55:00-06:00,2/11/2020,3361.75,3361.75,3361,3361.5,1018
ESH20,2020-02-11T13:56:00-06:00,2/11/2020,3361.25,3361.25,3360.25,3361.25,1739
ESH20,2020-02-11T13:57:00-06:00,2/11/2020,3361.25,3362.25,3360.75,3360.75,1309
ESH20,2020-02-11T13:58:00-06:00,2/11/2020,3360.75,3360.75,3359.5,3359.75,1981
ESH20,2020-02-11T13:59:00-06:00,2/11/2020,3359.5,3359.75,3358.5,3359.25,3664
ESH20,2020-02-11T14:00:00-06:00,2/11/2020,3359.25,3360.25,3359.25,3359.25,2592
ESH20,2020-02-11T14:01:00-06:00,2/11/2020,3359.25,3361.25,3359.25,3359.75,3355
ESH20,2020-02-11T14:02:00-06:00,2/11/2020,3359.75,3359.75,3357.5,3358,5087
ESH20,2020-02-11T14:03:00-06:00,2/11/2020,3357.75,3358.5,3357.75,3357.75,3154
ESH20,2020-02-11T14:04:00-06:00,2/11/2020,3357.75,3357.75,3356.5,3356.5,4008
ESH20,2020-02-11T14:05:00-06:00,2/11/2020,3356.5,3358.25,3356.5,3358.25,4273
ESH20,2020-02-11T14:06:00-06:00,2/11/2020,3358,3359.25,3357.5,3359,3484
ESH20,2020-02-11T14:07:00-06:00,2/11/2020,3359.25,3359.25,3357,3358.25,2972
ESH20,2020-02-11T14:08:00-06:00,2/11/2020,3358.25,3358.75,3356.75,3356.75,2673
ESH20,2020-02-11T14:09:00-06:00,2/11/2020,3356.5,3356.75,3355.25,3356,6002
ESH20,2020-02-11T14:10:00-06:00,2/11/2020,3355.75,3356.75,3355.25,3355.5,5030
ESH20,2020-02-11T14:11:00-06:00,2/11/2020,3355.25,3355.75,3354.25,3355,5049
ESH20,2020-02-11T14:12:00-06:00,2/11/2020,3354.75,3355.5,3354.25,3354.5,3302
ESH20,2020-02-11T14:13:00-06:00,2/11/2020,3354.25,3354.75,3354,3354.25,2335
ESH20,2020-02-11T14:14:00-06:00,2/11/2020,3354,3354.5,3353.5,3354,3744
ESH20,2020-02-11T14:15:00-06:00,2/11/2020,3354,3354.75,3353.25,3354.5,5622
ESH20,2020-02-11T14:16:00-06:00,2/11/2020,3354.5,3355.5,3354.25,3355,4200
ESH20,2020-02-11T14:17:00-06:00,2/11/2020,3355,3355.5,3352.5,3352.75,8558
ESH20,2020-02-11T14:18:00-06:00,2/11/2020,3352.75,3353.75,3351.75,3353,7507
ESH20,2020-02-11T14:19:00-06:00,2/11/2020,3353.25,3353.75,3352.5,3352.75,2650
ESH20,2020-02-11T14:20:00-06:00,2/11/2020,3352.75,3354.75,3352.5,3354.5,3815
ESH20,2020-02-11T14:21:00-06:00,2/11/2020,3354.5,3354.75,3354,3354,3262
ESH20,2020-02-11T14:22:00-06:00,2/11/2020,3354,3355,3353,3354.25,4907
ESH20,2020-02-11T14:23:00-06:00,2/11/2020,3354.25,3356,3354.25,3355.75,3910
ESH20,2020-02-11T14:24:00-06:00,2/11/2020,3355.75,3357,3355.5,3356.75,2988
ESH20,2020-02-11T14:25:00-06:00,2/11/2020,3356.75,3357,3355.75,3356,3270
ESH20,2020-02-11T14:26:00-06:00,2/11/2020,3356.25,3357,3355.75,3357,1886
ESH20,2020-02-11T14:27:00-06:00,2/11/2020,3357,3357.25,3356.25,3357,1617
ESH20,2020-02-11T14:28:00-06:00,2/11/2020,3357,3357.5,3356.5,3357.25,2292
ESH20,2020-02-11T14:29:00-06:00,2/11/2020,3357.25,3357.5,3356,3357.5,2247
ESH20,2020-02-11T14:30:00-06:00,2/11/2020,3357.5,3358.75,3357.25,3357.75,4817
ESH20,2020-02-11T14:31:00-06:00,2/11/2020,3358,3358,3356.5,3356.5,2196
ESH20,2020-02-11T14:32:00-06:00,2/11/2020,3356.5,3357,3355.5,3355.75,3664
ESH20,2020-02-11T14:33:00-06:00,2/11/2020,3356,3356.75,3355.5,3356,2172
ESH20,2020-02-11T14:34:00-06:00,2/11/2020,3356,3358,3355.5,3356,3210
ESH20,2020-02-11T14:35:00-06:00,2/11/2020,3356.25,3357.25,3355.75,3357.25,1971
ESH20,2020-02-11T14:36:00-06:00,2/11/2020,3357.5,3358.5,3356.75,3358.25,3314
